,Name,Address,City,State,Postal Code,Telephone,Overall Niche Grade,Public Schools,Crime & Safety,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute
851,Buffalo Wild Wings,970 Mall Rd,Barboursville,WV,25504,(304) 733-0909,B,C,C+,B,A,C+,B-,B,A-,A-,B+,B-,B
852,Buffalo Wild Wings,8735 University Town Centre Dr,Morgantown,WV,26501,(304) 554-2150,A,B+,B-,A-,A,A-,B-,A-,C+,B+,B,A-,A
853,Buffalo Wild Wings,100 Lakeview Ctr,Parkersburg,WV,26101,(304) 422-9646,B,B-,C+,B-,A,B-,C+,C,A-,A-,B+,B+,A-
854,Buffalo Wild Wings,2047 Oak St,Bozeman,MT,59718,(406) 922-9464,A,A,B,B,A,A-,B-,B+,D+,C,A+,B,A-
855,Buffalo Wild Wings,3190 N Sanders St,Helena,MT,59602,(406) 495-9464,B+,B-,C+,B,B+,B,C+,B+,C,B-,A-,B,A-
856,Buffalo Wild Wings,2615 Radio Way,Missoula,MT,59808,(406) 829-9464,B+,A-,C+,B,A,B,B-,B,C-,B-,A,C+,A
857,Buffalo Wild Wings,117 Northwest Byp,Great Falls,MT,59404,(406) 551-9464,B,B,C+,B,A-,B-,B-,B+,C,B,B,C+,A-
858,Buffalo Wild Wings,3745 Harrison Ave,Butte,MT,59701,(406) 494-9464,B+,B-,NG,B-,A,B,B-,B-,C-,B,A-,B-,A-
859,Buffalo Wild Wings,115 Hutton Ranch Rd,Kalispell,MT,59901,(406) 407-7500,B,B,B,C+,A-,B,B-,B,C,C+,A,B,A-
860,Buffalo Wild Wings,411 S 24th St W,Billings,MT,59102,(406) 294-9464,B+,B-,C+,B-,A,B,B-,B+,C-,B-,A,B+,A
861,Buffalo Wild Wings,1307 E Osceola Pkwy,Kissimmee,FL,34744,(407) 348-8900,B+,B,C+,C+,A-,B,A,B,A+,B-,A-,A-,B+
862,Buffalo Wild Wings,20505 S Dixie Hwy,Cutler Bay,FL,33189,(305) 238-8850,B+,C+,C,C,B,B,A,B-,A,B-,A,A-,A-
863,Buffalo Wild Wings,1625 E 7th Ave,Tampa,FL,33605,(813) 247-9453,B+,B-,C,C,A,B,A-,C,A,B+,B+,A,A
864,Buffalo Wild Wings,3290 Tamiami Trl E,Naples,FL,34112,(239) 732-9464,A,A-,B+,B+,A-,A-,A-,A-,A+,B,A,A,A
865,Buffalo Wild Wings,392 S Magnolia Dr,Tallahassee,FL,32301,(850) 309-0065,A,B,C-,B-,A,A-,A,C,A-,B,A,A,A
866,Buffalo Wild Wings,25271 Chamber Of Commerce Dr,Bonita Springs,FL,34134,(239) 390-9460,A-,B,C+,C,B+,B,C+,B+,A+,C+,A,A+,B
867,Buffalo Wild Wings,4075 Park Blvd N,Pinellas Park,FL,33781,(727) 545-4570,B+,C+,C,C+,A,B-,A-,B-,A,B,A,A-,A-
868,Buffalo Wild Wings,18379 Tamiami Trl,North Port,FL,34287,(941) 429-9722,A,A,B-,A-,A-,A-,B,B,A+,B+,A,A,A-
869,Buffalo Wild Wings,26725 State Road 56,Wesley Chapel,FL,33544,(813) 994-8812,A,B+,C,B+,A-,A-,A,A-,A,B-,A-,B+,B-
870,Buffalo Wild Wings,2465 W Us Highway 90,Lake City,FL,32055,(386) 758-7714,B,B-,C-,B,A-,B,A-,C+,A-,A-,B-,B+,B+
871,Buffalo Wild Wings,6419 W Newberry Rd Ste B1,Gainesville,FL,32605,(352) 331-9685,A+,A-,C+,A-,B,A+,A-,A,A-,B+,A,A,A
872,Buffalo Wild Wings,2938 Tyrone Blvd N,Saint Petersburg,FL,33710,(727) 202-6311,A-,B-,C,B,A-,B,B+,B,A,B,A,A-,A-
873,Buffalo Wild Wings,4120 14th St W,Bradenton,FL,34205,(941) 345-4883,A-,B-,C,C+,A,B,A-,B-,A,B+,A,A-,A
874,Buffalo Wild Wings,307 SW Pine Island Rd,Cape Coral,FL,33991,(239) 424-8024,B,B+,C+,B-,B-,B+,B+,B,A+,B-,B+,A,C+
875,Buffalo Wild Wings,6401 W Newberry Rd. The Oaks Mall,Gainesville,FL,32605,(352) 331-9685,A+,A-,C+,A-,B,A+,A-,A,A-,B+,A,A,A
876,Buffalo Wild Wings,99 Eglin Pkwy,Fort Walton Beach,FL,32548,(850) 301-9464,A-,A-,C+,B,A,A-,A-,B-,B-,B,A-,A,A-
877,Buffalo Wild Wings,23 Pine Lake Ave,La Porte,IN,46350,(219) 324-9464,B+,B,C+,B,A-,B+,B,B-,C+,A-,B+,B+,A-
878,Buffalo Wild Wings,1310 Indianapolis Rd,Greencastle,IN,46135,(765) 653-6486,B+,B-,NG,B+,A,B+,B,B+,B-,A-,C+,B+,B+
879,Buffalo Wild Wings,6129 Crawfordsville Rd Ste B,Indianapolis,IN,46224,(317) 241-9464,B+,B,C-,C+,A,B,A,C,B-,A-,B,B+,A-
880,Buffalo Wild Wings,3900 Lexington Rd Ste 100,Logansport,IN,46947,(574) 516-1011,B+,B-,B,B+,A-,B+,B+,B-,B-,A,B-,B+,A-
881,Buffalo Wild Wings,326 W Ireland Rd,South Bend,IN,46614,(574) 232-2293,B+,C-,C-,B,A-,B,B+,B+,C+,A-,B+,A-,A-
882,Buffalo Wild Wings,4343 Grape Rd,Mishawaka,IN,46545,(574) 272-9464,A,B+,C-,B,A,A-,B+,B-,B-,A-,A-,A-,A-
883,Buffalo Wild Wings,2715 S Creasy Ln,Lafayette,IN,47905,(765) 477-9325,A,A-,C+,A-,A,A-,B+,B+,B,A-,A-,C+,A-
884,Buffalo Wild Wings,2683 E Main St Ste 117,Plainfield,IN,46168,(317) 837-2770,A,A,B,A,A,A,B,A-,B-,A-,B,B+,B
885,Buffalo Wild Wings,1807 S US Highway 231 Suite A,Crawfordsville,IN,47933,(765) 362-6400,B+,B-,B,B+,A-,B+,B-,B,B-,A,B,B+,A-
886,Buffalo Wild Wings,1623 E Michigan Rd,Shelbyville,IN,46176,(317) 604-5167,B+,B,B-,B+,A-,B+,B-,B-,B-,A-,B+,B,A-
887,Buffalo Wild Wings,2747 E 62nd St,Indianapolis,IN,46220,(317) 257-2999,A+,A-,C-,A-,A,A,B+,A-,B-,B+,A-,B,A-
888,Buffalo Wild Wings,2470 N Lebanon St,Lebanon,IN,46052,(765) 481-2500,A-,B+,B+,A-,A-,A-,C+,A,B-,A-,B+,B+,B+
889,Buffalo Wild Wings,1715 S Memorial Dr,New Castle,IN,47362,(765) 388-2800,B+,B-,NG,A-,A-,B+,B-,B-,B-,A,B+,B,B
890,Buffalo Wild Wings,8020 Us 31 S,Indianapolis,IN,46227,(317) 881-7500,B+,B,C-,B-,A,B,A-,B-,B,B+,B+,B,A-
891,Buffalo Wild Wings,5901 S Scatterfield Rd,Anderson,IN,46013,(765) 640-2999,B-,C+,C+,B,A-,C+,B-,C+,B-,A,B,C,C+
892,Buffalo Wild Wings,6537 Whitestown Pkwy,Zionsville,IN,46077,(317) 344-6120,A+,A+,B+,A,B,A+,B-,A+,B-,B,A-,A-,B+
893,Buffalo Wild Wings,522 E Windsor Ave,Elkhart,IN,46514,(574) 226-0311,B+,C+,C-,B,A-,B,B+,B+,B,A-,B+,B+,A-
894,Buffalo Wild Wings,2942 Carlson Dr,Hammond,IN,46323,(219) 844-2600,B,C,C,B-,A,B,A,B-,B-,A-,C+,A-,B+
895,Buffalo Wild Wings,6530 Us Highway 6,Portage,IN,46368,(219) 762-2121,A-,B,A-,B+,A,A-,A-,B,B-,B+,B+,A-,A-
896,Buffalo Wild Wings,10524 Maysville Rd,Fort Wayne,IN,46835,(260) 486-9464,A-,C+,C,A-,A-,B,B,A-,B,A,A-,C+,A-
897,Buffalo Wild Wings,5519 Coventry Ln,Fort Wayne,IN,46804,(260) 459-3407,A+,A,C,A,A,A,B,A-,B,A-,A,B,B+
898,Buffalo Wild Wings,1077 N Emerson Ave,Greenwood,IN,46143,(317) 859-2999,A,A-,B-,A-,B,A,B,A-,B,A-,A-,B+,B+
899,Buffalo Wild Wings,10625 Pendleton Pike Ste A12,Indianapolis,IN,46236,(317) 826-4833,A,B,C-,A-,A-,A-,B+,A-,B-,B+,B+,B,C+
900,Buffalo Wild Wings,2514 Lake Circle Dr,Indianapolis,IN,46268,(317) 872-9464,A-,B,C-,B-,A,B,A+,B-,B-,B+,A-,C+,A-
901,Buffalo Wild Wings,1112 Veterans Pkwy,Clarksville,IN,47129,(812) 283-9464,B+,B-,B-,B,A,B,B,B,B,A-,B,B+,A-
902,Buffalo Wild Wings,814 Crossings Rd,Sandusky,OH,44870,(419) 624-9464,A-,B-,B-,B,A,B+,A-,B-,B-,A-,A-,B,A-
903,Buffalo Wild Wings,239 Midway Blvd,Elyria,OH,44035,(440) 324-5544,A-,B,B,B,A,A-,B+,B-,C+,A-,A-,A-,A-
904,Buffalo Wild Wings,603 Hebron Rd,Heath,OH,43056,(740) 522-2999,B-,B-,B,B-,B,B-,B-,B-,B-,B+,B,B-,B
905,Buffalo Wild Wings,6210 Wilmington Pike,Dayton,OH,45459,(937) 848-2999,A+,A+,C,A-,A-,A+,B,B+,B-,B+,A-,A-,A-
906,Buffalo Wild Wings,425 W Dussel Dr,Maumee,OH,43537,(419) 893-9464,A,A,C-,A-,A,A,B,B+,C+,A-,B+,A-,B+
907,Buffalo Wild Wings,32914 Walker Rd,Avon Lake,OH,44012,(440) 933-7325,A+,A+,B,A,A-,A+,B-,A-,C+,B,A,A-,A-
908,Buffalo Wild Wings,1380 Cherry Bottom Rd,Columbus,OH,43230,(614) 478-7972,A+,A,C,A-,A,A+,B+,A-,B-,B+,A-,A-,A-
909,Buffalo Wild Wings,9566 Diamond Centre Dr,Mentor,OH,44060,(440) 352-2999,A,A+,B,A-,A-,A,C+,B+,C+,A-,A-,A-,A-
910,Buffalo Wild Wings,1120 Hotel Dr,Defiance,OH,43512,(419) 784-9464,A-,B+,B+,A-,A-,A-,B,B,B-,A-,B,B+,A-
911,Buffalo Wild Wings,950 Great East Plz,Niles,OH,44446,(330) 505-2999,B+,B-,C+,B,A,B+,B-,B-,C,A,B,A-,A-
912,Buffalo Wild Wings,2016 W 4th St,Ontario,OH,44906,(419) 525-2933,B+,B,C+,B,A-,B+,B,B-,C,A-,B+,A-,B
913,Buffalo Wild Wings,6710 W Central Ave Ste 23,Toledo,OH,43617,(419) 843-2400,A,A,C-,B+,A-,A,B-,B+,C+,B+,B,A-,B
914,Buffalo Wild Wings,11363 Montgomery Rd,Cincinnati,OH,45249,(513) 530-9464,A+,A+,C-,A-,B,A+,A-,B+,C+,B-,A-,A-,B
915,Buffalo Wild Wings,7714 Montgomery Rd,Cincinnati,OH,45236,(513) 891-9453,A,B+,C-,B,A,A,A-,B,C+,B+,A,A-,A-
916,Buffalo Wild Wings,3011 Westgate Mall,Cleveland,OH,44126,(440) 331-9464,A,B+,C-,B,A-,A-,B-,B,C,B+,A-,A,A-
917,Buffalo Wild Wings,4122 Burbank Rd,Wooster,OH,44691,(330) 264-2299,A,B+,B-,B+,A-,A-,B-,A-,C+,A-,A-,A-,A-
918,Buffalo Wild Wings,2151 N High St,Columbus,OH,43201,(614) 291-2362,A-,C,C,D+,A+,C+,B,C,B-,C+,A-,A-,A
919,Buffalo Wild Wings,1080 N Bridge St Ste 49,Chillicothe,OH,45601,(740) 779-9464,B,B-,C,B,A-,B,B,B-,B-,A-,B,B+,A-
920,Buffalo Wild Wings,2080 Michigan St,Sidney,OH,45365,(937) 492-2282,B,B-,B,B,A-,B+,B-,B,B-,A-,B,A-,B
921,Buffalo Wild Wings,2313 W Main St,Troy,OH,45373,(937) 440-9016,A-,A-,B,B+,A-,A-,B-,B,B-,A-,B+,B-,A-
922,Buffalo Wild Wings,5062 Dressler Rd NW,Canton,OH,44718,(330) 491-2999,A+,A+,C+,A-,A-,A+,B,A-,C+,B+,A-,A-,A-
923,Buffalo Wild Wings,1900 Brown St,Dayton,OH,45409,(937) 222-9464,A,B+,C,B,A,A-,B-,B,B-,B+,A-,B+,A
924,Buffalo Wild Wings,3417 Princeton Rd Ste 100,Hamilton,OH,45011,(513) 737-2999,A-,B+,C+,B+,A-,A,B+,B+,C+,B+,A-,A-,B+
925,Buffalo Wild Wings,1248 Columbus Ave,Lebanon,OH,45036,(513) 228-2120,A,A,A-,A-,A-,A+,B,B+,C+,B+,B+,A-,B
926,Buffalo Wild Wings,6000 Mahoning Ave,Youngstown,OH,44515,(330) 779-0201,B+,B+,C+,B+,A,B+,B-,B,C+,A,B,B+,B
927,Buffalo Wild Wings,175 Rivers Edge,Milford,OH,45150,(513) 248-9464,A,A,B+,B+,A-,A,B-,B+,C+,B+,A-,A-,A-
928,Buffalo Wild Wings,7875 Waynetowne Blvd,Dayton,OH,45424,(937) 237-7771,A-,B-,C,B,A,B+,A-,B,B-,A-,A-,A-,A-
929,Buffalo Wild Wings,262 E Stroop Rd,Dayton,OH,45429,(937) 424-3999,A,A+,C,B+,A-,A,B-,B+,B-,B+,A-,B+,A-
930,Buffalo Wild Wings,442 Fortman Dr,Saint Marys,OH,45885,(419) 300-8580,B+,B,A-,A-,A-,B,C+,B+,B,A-,B+,C-,A-
931,Buffalo Wild Wings,4550 Glendale Milford Rd,Blue Ash,OH,45242,(513) 563-9464,A+,A+,C-,A-,A-,A+,B+,A-,C+,B,A,A-,A-
932,Buffalo Wild Wings,2776 Centre Dr,Beavercreek,OH,45324,(937) 431-8555,A-,B,B,B,A,B+,B+,B,B-,A-,B,A-,A-
933,Buffalo Wild Wings,152 Summit Ave,Circleville,OH,43113,(740) 420-2999,B,B-,B-,B-,A-,B,C+,B,B-,A-,B,A-,B
934,Buffalo Wild Wings,26200 Harvard Rd,Beachwood,OH,44122,(216) 896-9464,A,B+,C-,B,A-,A,A,B+,C-,B,A-,B,A-
935,Buffalo Wild Wings,907 Coshocton Ave,Mount Vernon,OH,43050,(740) 392-9464,B+,B-,A-,B,A-,A-,C+,B-,C+,A-,B+,A-,A-
936,Buffalo Wild Wings,7741 Beechmont Ave,Cincinnati,OH,45255,(513) 231-1424,A,A+,C-,A-,A-,A+,B-,A-,B-,B+,B+,A-,B
937,Buffalo Wild Wings,10 E Walnut St,Oxford,OH,45056,(513) 524-2999,A,A-,C+,B-,A,B+,C+,B+,C+,B,B,B-,A
938,Buffalo Wild Wings,1550 E Wooster St,Bowling Green,OH,43402,(419) 353-2999,A,B+,A-,B-,A,A,B,B,C+,B+,A-,B+,A
939,Buffalo Wild Wings,2200 Sean Dr Ste L,Fremont,OH,43420,(419) 332-2999,B,B-,C+,B,A-,B+,B+,B-,B-,A-,B,B+,B
940,Buffalo Wild Wings,176 E Main St,Kent,OH,44240,(330) 678-9464,A,A-,B+,B,A,A,B,B,C,B+,A-,A-,A
941,Buffalo Wild Wings,143 Fairway Dr,Wilmington,OH,45177,(937) 283-9464,B,B-,B,B,A-,B+,B-,C+,B-,A-,B-,B+,A-
942,Buffalo Wild Wings,5020 Tiedeman Rd,Cleveland,OH,44144,(216) 331-4572,B,C-,C-,C+,A,B-,A-,B-,C,A-,B+,A-,A-
943,Buffalo Wild Wings,12459 Cedar Rd,Cleveland,OH,44106,(216) 371-3331,B,D+,C-,D,A,C+,A,D+,C,B-,B+,A-,A
944,Buffalo Wild Wings,949 N Lexington Springmill Rd,Ontario,OH,44906,(419) 525-2933,B+,B,C+,B,A-,B+,B,B-,C,A-,B+,A-,B
945,Buffalo Wild Wings,1072 W High Ave,New Philadelphia,OH,44663,(330) 339-9464,B+,B,A-,B+,A-,B+,B-,B,B+,A-,B,B+,A-
946,Buffalo Wild Wings,3660 Stonecreek Blvd,Cincinnati,OH,45251,(513) 245-1457,B,B-,C-,B,B,B+,A-,B,C+,A-,B+,A-,B
947,Buffalo Wild Wings,1485 Wagner Ave,Greenville,OH,45331,(937) 459-4135,B,B-,B,B,A-,B,C+,B-,B-,A-,B-,B,A-
948,Buffalo Wild Wings,310 W State St,Alliance,OH,44601,(330) 821-9464,B+,B+,C+,B,A-,B+,B,B-,C+,A-,A-,A,A-
949,Buffalo Wild Wings,36455 Euclid Ave,Willoughby,OH,44094,(440) 527-8081,A,A-,B,B+,A,A,B-,B,C,B+,A-,A-,A-
950,Buffalo Wild Wings,807 Polaris Pkwy,Westerville,OH,43082,(614) 523-3855,A+,A,A-,A-,A-,A+,B-,A+,B-,B,A,A-,B+
951,Buffalo Wild Wings,100 Shaffer Park Dr,Tiffin,OH,44883,(419) 937-9464,A-,B-,B+,B+,A-,A-,B-,B-,C+,A,B+,A,A-
952,Buffalo Wild Wings,724 Prospect Ave E,Cleveland,OH,44115,(216) 291-7772,C+,D+,C-,D-,A+,C,B-,D-,C,B-,A-,A-,A-
953,Buffalo Wild Wings,2178 Anderson Ferry Rd,Cincinnati,OH,45238,(513) 922-2999,A-,B,C-,B,A,A-,B+,B-,C+,A-,A-,A-,B+
954,Buffalo Wild Wings,3429 Towne Blvd,Middletown,OH,45005,(513) 422-6311,B+,B,A-,B,A-,A-,C+,B,B-,A-,A-,A-,B
955,Buffalo Wild Wings,7714 Kenwood Rd,Cincinnati,OH,45236,(513) 891-9453,A,B+,C-,B,A,A,A-,B,C+,B+,A,A-,A-
956,Buffalo Wild Wings,3878 Liberty Crossing Dr,Powell,OH,43065,(614) 766-5371,A+,A+,A-,A,A-,A+,B,A+,B-,B,A-,A-,B+
957,Buffalo Wild Wings,50725 Ohio Valley Place Access Rd,Saint Clairsville,OH,43950,(740) 695-2800,B+,B,B+,A-,B,B,B,B+,C+,A,B-,C+,A-
958,Buffalo Wild Wings,3011 Westgate,Cleveland,OH,44126,(440) 331-9464,A,B+,C-,B,A-,A-,B-,B,C,B+,A-,A,A-
959,Buffalo Wild Wings,1830 State Route 96,Ashland,OH,44805,(419) 281-9464,A-,B,B+,B+,A-,A,C+,B+,C+,A-,B+,A-,A-
960,Buffalo Wild Wings,7401 Market St Rm 801,Youngstown,OH,44512,(330) 726-1313,A,A,C+,A-,B,A,B,B+,C,A-,A-,A-,A-
961,Buffalo Wild Wings,6050 Snider Rd,Mason,OH,45040,(513) 398-2999,A+,A+,A-,A,A,A+,B+,A,C+,B,A-,A,B+
962,Buffalo Wild Wings,891 S Main St,Englewood,OH,45322,(937) 836-8555,A-,A-,C,B+,A-,B+,B,B,B-,A-,B+,A-,A-
963,Buffalo Wild Wings,152 Graceland Blvd,Columbus,OH,43214,(614) 880-9348,A,C,C,B,A,A-,B,A-,B-,B+,A,A-,A
964,Buffalo Wild Wings,5050 Eastpointe Dr,Medina,OH,44256,(330) 764-9464,A,A-,A-,A-,A-,A+,B-,B+,C+,B+,A-,A,B+
965,Buffalo Wild Wings,9243 Schulze Dr,West Chester,OH,45069,(513) 942-9464,A+,A+,C+,A-,A-,A+,B+,A-,C+,B+,A-,A-,B+
966,Buffalo Wild Wings,774 N Main St,Springboro,OH,45066,(937) 748-0401,A+,A,A-,A,A-,A+,B-,A,B-,B+,A-,A-,B
967,Buffalo Wild Wings,651 Colemans Xing,Marysville,OH,43040,(937) 642-1452,A-,B+,A,B+,A-,A,B-,B+,B-,B+,B+,B+,A-
968,Buffalo Wild Wings,2948 Allentown Rd,Lima,OH,45805,(419) 991-2999,A-,B+,C,B+,A,A-,B+,C+,B-,A-,B+,B+,A-
969,Buffalo Wild Wings,15080 Flag City Dr,Findlay,OH,45840,(419) 422-9464,A,B+,B,B+,A,A,B,B+,B-,A-,A-,A-,A-
970,Buffalo Wild Wings,1573 Marion Mount Gilead Rd,Marion,OH,43302,(740) 725-9464,B,B-,C+,B,A-,B,B,C+,B-,A-,B,A-,A-
971,Buffalo Wild Wings,2692 Madison Rd Ste A7,Cincinnati,OH,45208,(513) 351-9464,A+,B,C-,B,A,A,B,A-,B-,B,A,A-,A-
972,Buffalo Wild Wings,26567 Dixie Hwy Ste 142,Perrysburg,OH,43551,(419) 872-9464,A,A,A-,A-,A-,A+,B,A-,C+,B+,A-,B,A-
973,Buffalo Wild Wings,1611 Chillicothe St,Portsmouth,OH,45662,(740) 355-1299,B,C+,C+,B-,A,C+,C+,C+,A,A,B,C+,A-
974,Buffalo Wild Wings,207 E Roosevelt Rd,Lombard,IL,60148,(630) 889-9464,A+,A,A-,B,A,A+,A-,B,B-,B-,A,A,A-
975,Buffalo Wild Wings,6120 Broadway St,Quincy,IL,62305,(217) 228-9288,B+,B-,B-,B+,B+,B,C+,B+,B+,A-,B+,C+,B
976,Buffalo Wild Wings,3101 N Vermilion St,Danville,IL,61832,(217) 442-9464,B+,C,C+,B-,A,B,A-,C+,A-,A,B+,B+,A-
977,Buffalo Wild Wings,1460 N Orchard Rd Ste 104,Aurora,IL,60506,(630) 907-2064,A-,B-,B,C+,A-,A-,A+,B-,B-,B,A,A,A-
978,Buffalo Wild Wings,907 W Marketview Dr,Champaign,IL,61822,(217) 378-4400,A+,B+,C+,B+,A-,A,A-,A-,B+,B,A-,A-,A-
979,Buffalo Wild Wings,149 N York St,Elmhurst,IL,60126,(630) 832-2999,A+,A+,A-,B+,A,A+,B,B+,B-,C+,A,A,A
980,Buffalo Wild Wings,2012 N State Route 50,Bourbonnais,IL,60914,(815) 932-9453,A-,B,C+,B,A,B,B+,B,B-,B+,B+,B-,A-
981,Buffalo Wild Wings,2466 Sycamore Rd,Dekalb,IL,60115,(815) 754-9299,A-,B-,B,C-,A,B+,A,C,C+,B-,A-,A,A
982,Buffalo Wild Wings,851 S Route 51,Forsyth,IL,62535,(217) 877-8370,A-,B+,C+,B+,B-,A-,B,B+,B,B,B,C+,B
983,Buffalo Wild Wings,111 Chicago Ridge Mall,Chicago Ridge,IL,60415,(708) 424-9464,B,B+,C-,C,A-,B,A-,C+,B-,B-,A-,A-,A-
984,Buffalo Wild Wings,777 E Boughton Rd,Bolingbrook,IL,60440,(630) 739-2999,A,A-,B,B-,A,A,A+,B+,B-,B-,A-,A,A-
985,Buffalo Wild Wings,7111 S Kingery Hwy,Willowbrook,IL,60527,(630) 455-6051,A+,A+,A-,B,B,A+,A,B,B-,C+,A,A,A-
986,Buffalo Wild Wings,6275 E State St,Rockford,IL,61108,(815) 397-5649,B+,C+,C-,C+,A,B,A-,C+,C+,B+,A-,A-,A-
987,Buffalo Wild Wings,4408 16th St,Moline,IL,61265,(309) 757-0774,A,B,B-,B+,A,A-,A-,B,B-,A-,A-,A-,A-
988,Buffalo Wild Wings,2807 Plaza Dr,Peru,IL,61354,(815) 780-8283,A-,B-,B+,B,A,B+,B-,B,B-,A-,B+,B+,A-
989,Buffalo Wild Wings,1250 Torrence Ave,Calumet City,IL,60409,(708) 782-1020,B-,C-,C-,C-,A-,C+,A-,C,B-,B-,A,A-,A-
990,Buffalo Wild Wings,2555 W 75th St Ste 103,Naperville,IL,60540,(630) 369-9464,A+,A+,A-,A-,A,A+,A-,B+,B-,B-,A+,A,A
991,Buffalo Wild Wings,3720 Ridge Rd,Lansing,IL,60438,(708) 895-3300,B+,C+,C-,C,A-,B-,A,C+,B-,B,A,A-,A-
992,Buffalo Wild Wings,4304 E Lincolnway Ste A,Sterling,IL,61081,(815) 564-9284,A-,B,B,B+,A-,A-,B+,B-,B-,A-,B,B+,A-
993,Buffalo Wild Wings,2808 N Dirksen Pkwy,Springfield,IL,62702,(217) 670-0048,B,C+,C,B-,A,B-,B+,C+,B,A-,B+,C+,A
994,Buffalo Wild Wings,227 Potomac Blvd,Mount Vernon,IL,62864,(618) 246-2999,B+,C+,C,B,A-,B,B,B,B,A,B,A-,B+
995,Buffalo Wild Wings,17510 Halsted St,Homewood,IL,60430,(708) 922-9453,A+,A-,C-,B,A-,A,A,B+,B-,B,A,A-,A
996,Buffalo Wild Wings,1430 N Meacham Rd,Schaumburg,IL,60173,(847) 885-5870,A+,A+,C-,B,A+,A+,A,B+,C+,C+,A,A-,A
997,Buffalo Wild Wings,7130 Cermak Rd,Berwyn,IL,60402,(708) 749-2319,B+,C+,C-,C,A,B,A,B-,B-,B,A-,A-,A
998,Buffalo Wild Wings,140 S Gary Ave,Bloomingdale,IL,60108,(630) 893-6063,A,A,A-,B,A,A,A-,B,C+,C+,A,A,B
999,Buffalo Wild Wings,1832 N Clybourn Ave,Chicago,IL,60614,(773) 868-9453,A+,C+,C-,C,A+,B+,B+,B+,B-,C,A,A,A
1000,Buffalo Wild Wings,1001 Avenue Of Mid America Ste 1,Effingham,IL,62401,(217) 540-9464,A-,B,B,B+,A,A-,C+,A,B+,A-,B+,B+,A-
1001,Buffalo Wild Wings,3343 Shoppers Dr,Mchenry,IL,60051,(815) 344-9069,B+,B,A-,B-,A-,A-,B,B-,C+,B,A-,A,B
1002,Buffalo Wild Wings,11820 S Route 59,Plainfield,IL,60585,(815) 436-8130,A,A,B,B+,B-,A+,B,A,B-,C+,A-,A,B
1003,Buffalo Wild Wings,1235 W Morton Ave,Jacksonville,IL,62650,(217) 866-1937,A-,B-,B,B+,A,B+,B,B,B,A-,B+,B,A-
1004,Buffalo Wild Wings,414 Nelson Rd,New Lenox,IL,60451,(815) 463-9333,A,A-,B,B,A-,A,B-,A-,B-,B,A-,B+,A-
1005,Buffalo Wild Wings,603 S Main St,Normal,IL,61761,(309) 808-4444,A+,A-,B,B,A,A,B+,B,B-,B,A-,B+,A
1006,Buffalo Wild Wings,3333 Court St,Pekin,IL,61554,(309) 201-4159,B+,B,B,B+,A-,B,C+,B+,B-,A-,B+,C,A-
1007,Buffalo Wild Wings,4905 Old Orchard Ctr,Skokie,IL,60077,(847) 674-2034,A+,A+,C-,B-,A,A,A+,B-,B-,C+,A,A-,A
1008,Buffalo Wild Wings,513 W Taylor St,Chicago,IL,60607,(312) 588-0554,A+,C+,C-,C+,A+,B+,A,B+,B-,C+,A-,A,A
1009,Buffalo Wild Wings,2650 N Narragansett Ave,Chicago,IL,60639,(773) 622-4392,B-,C+,C-,D,A,C+,B+,C-,B-,C+,A-,A,A
1010,Buffalo Wild Wings,944 Elk Grove Town Ctr,Elk Grove Village,IL,60007,(847) 640-2327,A,A,C-,B-,A-,A,B+,B,C+,B-,A,A,A-
1011,Buffalo Wild Wings,2685 Sycamore Dr,Morris,IL,60450,(815) 416-0048,A-,B+,A-,B,A-,A-,B,B-,B-,B,B+,A-,A-
1012,Buffalo Wild Wings,820 Commons Dr,Geneva,IL,60134,(630) 262-9464,A+,A+,B,B,A-,A+,B-,B+,B-,C+,A,A,A
1013,Buffalo Wild Wings,6130 Il Route 132,Gurnee,IL,60031,(847) 855-0887,A+,A,B,B+,B,A+,A,B+,C+,B-,A,A-,A-
1014,Buffalo Wild Wings,1023 Brookforest Ave,Shorewood,IL,60404,(815) 439-3320,A,B+,B,B,A-,A,B+,A-,B-,B-,A-,A-,B+
1015,Buffalo Wild Wings,1335 Savoy Plaza Ln,Savoy,IL,61874,(217) 356-9464,A+,B+,C+,B,A,A,A,A-,B+,B,A-,B+,A
1016,Buffalo Wild Wings,28241 Diehl Rd,Warrenville,IL,60555,(630) 836-2999,A+,A+,A-,A-,A,A+,A-,B,B-,B-,A,A,A-
1017,Buffalo Wild Wings,20596 S La Grange Rd,Frankfort,IL,60423,(815) 806-2223,A,A-,B,B,A-,A,B-,B+,B-,B-,A-,A-,B
1018,Buffalo Wild Wings,1550 Douglas Rd,Oswego,IL,60543,(630) 554-5658,A,A,A,B,A-,A+,B+,A-,B-,B-,A-,A,B
1019,Buffalo Wild Wings,74 S Weber Rd,Romeoville,IL,60446,(815) 372-2999,A-,B+,B,B-,A-,A-,A,B+,B-,B-,A-,A,B
1020,Buffalo Wild Wings,3220 E Empire St,Bloomington,IL,61704,(309) 661-8027,A+,A-,B,A,A,A+,A-,A-,B-,B+,A-,B+,A-
1021,Buffalo Wild Wings,5600 Belleville Crossing St,Belleville,IL,62226,(618) 222-9003,A-,A,C-,B+,A-,A-,A-,B-,B,B+,B+,A-,B+
